category,level,question_text,options,correct_answer_index,explanation
Sports,Easy,How many players are on the field for one team in a standard football (soccer) match?,["9", "10", "11", "12"],2,A standard football team fields 11 players including the goalkeeper.
Sports,Easy,How long is a standard professional football (soccer) match excluding extra time?,["80 minutes", "90 minutes", "100 minutes", "120 minutes"],1,A regulation football match consists of two 45-minute halves totaling 90 minutes.
Sports,Easy,Which country has won the most FIFA Men's World Cup titles in history?,["Germany", "Italy", "Brazil", "Argentina"],2,Brazil has won the Men's World Cup five times (1958 1962 1970 1994 2002).
Sports,Easy,What card is shown by a referee to permanently dismiss a player from a football match?,["Yellow Card", "Red Card", "Green Card", "Blue Card"],1,A red card indicates that a player is sent off the pitch immediately.
Sports,Easy,From what distance is a standard penalty kick taken in soccer?,["10 yards", "12 yards", "15 yards", "18 yards"],1,A penalty kick is taken from the penalty spot located 12 yards (11 meters) from the goal line.
Sports,Easy,Which prestigious European football club plays its home matches at the Santiago Bernabéu Stadium?,["FC Barcelona", "Real Madrid", "Atletico Madrid", "Bayern Munich"],1,The Santiago Bernabéu Stadium located in Madrid is the home ground of Real Madrid.
Sports,Easy,What is it called when a single player scores three goals in a single match?,["Brace", "Hat-trick", "Triple Play", "Grand Slam"],1,Scoring three goals in a single game is commonly referred to as a hat-trick.
Sports,Easy,Which international body governs association football worldwide?,["IOC", "FIFA", "UEFA", "FIBA"],1,FIFA is the world governing body of football.
Sports,Easy,What part of the body is an outfield player not allowed to intentionally use to touch the ball?,["Head", "Chest", "Hands and arms", "Feet"],2,Outfield players are prohibited from using their hands or arms to control the ball.
Sports,Easy,Which major international tournament for European national teams is held every four years by UEFA?,["Copa America", "UEFA European Championship (Euro)", "CONCACAF Gold Cup", "AFC Asian Cup"],1,The UEFA European Championship is the primary association football competition for European men's national teams.
Sports,Easy,How many points is a regular free throw worth in basketball?,["1 point", "2 points", "3 points", "4 points"],0,A successful free throw attempt awards 1 point.
Sports,Easy,How many players from one team are on the basketball court during active play?,["4", "5", "6", "7"],1,Each basketball team plays with 5 active players on the court.
Sports,Easy,How high is a standard regulation basketball hoop from the gym floor?,["9 feet", "10 feet", "11 feet", "12 feet"],1,A standard regulation basketball rim stands exactly 10 feet (3.05 meters) above the court.
Sports,Easy,What violation occurs when a basketball player walks or runs without dribbling the ball?,["Double Dribble", "Traveling", "Goaltending", "Carrying"],1,Traveling occurs when a player takes too many steps without actively dribbling the basketball.
Sports,Easy,What is the top professional men's basketball league in North America?,["WNBA", "EuroLeague", "NBA", "NCAA"],2,The National Basketball Association (NBA) is the premier professional basketball league in North America.
Sports,Easy,What shot is worth 3 points in basketball?,["A shot made from behind the three-point arc", "A slam dunk", "A free throw", "A half-court pass"],0,Any field goal made from beyond the designated three-point line is worth 3 points.
Sports,Easy,What is it called when a player grabs the ball after a missed field goal or free throw attempt?,["Steal", "Block", "Rebound", "Assist"],2,A rebound occurs when a player retrieves the ball following a missed shot attempt.
Sports,Easy,How many quarters are in a standard regulation NBA basketball game?,["2 quarters", "3 quarters", "4 quarters", "5 quarters"],2,An NBA game is divided into 4 quarters of 12 minutes each.
Sports,Easy,Which legendary player wore jersey number 23 for the Chicago Bulls and won six NBA championships?,["Kobe Bryant", "Michael Jordan", "LeBron James", "Magic Johnson"],1,Michael Jordan led the Chicago Bulls to six NBA titles in the 1990s.
Sports,Easy,What violation occurs when a player stops dribbling holds the ball with both hands and dribbles again?,["Double Dribble", "Backcourt Violation", "Charging", "Shot Clock Violation"],0,Double dribble occurs when a player dribbles with both hands simultaneously or resumes dribbling after stopping.
Sports,Easy,How many players are on the field for one cricket team during a match?,["9", "10", "11", "12"],2,A cricket team consists of 11 active players on the field.
Sports,Easy,What are the two wooden targets called that batsmen defend with their bats in cricket?,["Bases", "Wickets (Stumps and Bails)", "Pillars", "Posts"],1,Wickets consist of three vertical stumps topped by two horizontal wooden bails.
Sports,Easy,How many balls are bowled in one standard cricket over?,["4", "6", "8", "10"],1,A standard regulation cricket over consists of 6 legal deliveries bowled from one end.
Sports,Easy,How many runs are scored when a batsman hits the cricket ball over the boundary rope on the full without bouncing?,["4 runs", "5 runs", "6 runs", "8 runs"],2,Hitting the ball directly over the boundary rope without it touching the ground awards 6 runs.
