category,level,question_text,options,correct_answer_index,explanation
Geography,Medium,Which mountain range forms the natural border between France and Spain?,["The Alps", "The Pyrenees", "The Apennines", "The Carpathians"],1,The Pyrenees mountain range extends about 430 km between the Bay of Biscay and the Mediterranean Sea.
Geography,Medium,What is the name of the world's highest navigable lake located on the border between Peru and Bolivia?,["Lake Titicaca", "Lake Poopó", "Lake Maracaibo", "Lake Atitlán"],0,Lake Titicaca sits at an elevation of 3 812 meters (12 507 ft) above sea level in the Andes.
Geography,Medium,Which strait separates mainland Asia from North America (Russia from Alaska)?,["Bering Strait", "Strait of Gibraltar", "Cook Strait", "Bosphorus Strait"],0,The Bering Strait connects the Chukchi Sea with the Bering Sea between Russia and the United States.
Geography,Medium,What is the largest country in South America by both land area and population?,["Argentina", "Colombia", "Brazil", "Peru"],2,Brazil covers roughly 8.5 million square kilometers and comprises nearly half of South America.
Geography,Medium,Which African country is entirely enclaved within South Africa?,["Lesotho", "Eswatini", "Botswana", "Namibia"],0,Lesotho is a completely landlocked country entirely surrounded by the Republic of South Africa.
Geography,Medium,What is the capital of New Zealand?,["Auckland", "Wellington", "Christchurch", "Hamilton"],1,Wellington situated at the southern tip of the North Island is the capital of New Zealand.
Geography,Medium,Which sea lies between the east coast of Great Britain and mainland northwestern Europe?,["Baltic Sea", "North Sea", "Norwegian Sea", "Celtic Sea"],1,The North Sea is an epeiric sea connected to the Atlantic Ocean through the English Channel and Norwegian Sea.
Geography,Medium,What is the capital of Turkey replacing Istanbul in 1923?,["Ankara", "Izmir", "Bursa", "Antalya"],0,Ankara was designated the capital city of Turkey upon the establishment of the Republic in 1923.
Geography,Medium,Which river flows through the Grand Canyon in the United States?,["Colorado River", "Rio Grande", "Columbia River", "Missouri River"],0,The Colorado River carved the steep-sided Grand Canyon in northern Arizona over millions of years.
Geography,Medium,What is the deepest known oceanic trench on Earth?,["Mariana Trench", "Puerto Rico Trench", "Java Trench", "Tonga Trench"],0,The Challenger Deep in the Mariana Trench reaches a maximum known depth of nearly 11 000 meters in the Pacific.
Geography,Medium,What is the capital city of Argentina?,["Santiago", "Montevideo", "Buenos Aires", "Asunción"],2,Buenos Aires is the capital and largest city of Argentina situated on the Río de la Plata.
Geography,Medium,What is the capital of South Korea?,["Busan", "Incheon", "Seoul", "Daegu"],2,Seoul is the capital and chief financial hub of the Republic of Korea.
Geography,Medium,Which city serves as the administrative capital of South Africa?,["Cape Town", "Pretoria", "Bloemfontein", "Johannesburg"],1,South Africa has three capitals: Pretoria (administrative) Cape Town (legislative) and Bloemfontein (judicial).
Geography,Medium,What is the capital of Canada's province of Quebec?,["Montreal", "Quebec City", "Gatineau", "Sherbrooke"],1,Quebec City is the provincial capital of Quebec while Montreal is the province's largest city.
Geography,Medium,What is the capital of Switzerland?,["Zurich", "Geneva", "Bern", "Basel"],2,Bern functions as the federal city and de facto capital of Switzerland.
Geography,Medium,What is the capital of Kenya?,["Mombasa", "Nairobi", "Kisumu", "Nakuru"],1,Nairobi is the capital and principal financial hub of Kenya.
Geography,Medium,What is the capital city of Norway?,["Bergen", "Oslo", "Trondheim", "Stavanger"],1,Oslo is the capital and most populous city in Norway.
Geography,Medium,Which Australian state is an island situated south of the mainland?,["Victoria", "Tasmania", "New South Wales", "Queensland"],1,Tasmania is an island state separated from mainland Australia by the Bass Strait.
Geography,Medium,What is the capital of Saudi Arabia?,["Jeddah", "Mecca", "Riyadh", "Medina"],2,Riyadh is the capital and administrative headquarters of Saudi Arabia.
Geography,Medium,What is the capital of Thailand?,["Chiang Mai", "Bangkok", "Phuket", "Pattaya"],1,Bangkok (Krung Thep Maha Nakhon) is the capital and focal urban center of Thailand.
Geography,Medium,Which island is divided between Indonesia Malaysia and Brunei?,["Sumatra", "Java", "Borneo", "Sulawesi"],2,Borneo is the third-largest island in the world and is politically divided between three sovereign nations.
Geography,Medium,What narrow body of water separates the Iberian Peninsula from Morocco?,["Strait of Gibraltar", "Strait of Hormuz", "Strait of Malacca", "Dardanelles"],0,The Strait of Gibraltar connects the Atlantic Ocean to the Mediterranean Sea and separates Europe from Africa.
Geography,Medium,Which Indonesian island is the most populous island in the world holding over 150 million people?,["Sumatra", "Java", "Bali", "Lombok"],1,Java holds more than half of Indonesia's total population and houses the capital region.
